0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.916250236475016022e-01
9.832500472950032044e-01
1.474875070942504696e+00
1.966500094590006409e+00
2.458125118237508122e+00
2.949750141885009391e+00
3.441375165532511549e+00
3.933000189180012818e+00
4.424625212827513643e+00
4.916250236475016244e+00
5.407875260122517957e+00
5.899500283770018783e+00
6.391125307417520496e+00
6.882750331065023097e+00
7.374375354712523922e+00
7.866000378360025636e+00
8.357625402007526461e+00
8.849250425655027286e+00
9.340875449302529887e+00
9.832500472950032488e+00
1.032412549659753331e+01
1.081575052024503591e+01
1.130737554389253674e+01
1.179900056754003757e+01
1.229062559118754017e+01
1.278225061483504099e+01
1.327387563848254182e+01
1.376550066213004619e+01
1.425712568577754702e+01
1.474875070942504784e+01
1.524037573307254867e+01
1.573200075672005127e+01
1.622362578036755210e+01
1.671525080401505292e+01
1.720687582766255375e+01
1.769850085131005457e+01
1.819012587495755895e+01
1.868175089860505977e+01
1.917337592225256060e+01
1.966500094590006498e+01
2.015662596954756580e+01
2.064825099319506663e+01
2.113987601684256745e+01
2.163150104049007183e+01
2.212312606413757265e+01
2.261475108778507348e+01
2.261475108778507348e+01
2.261475108778507348e+01
2.261475108778507348e+01
2.261475108778507348e+01
