0.000000000000000000e+00
4.615255324037770279e-01
9.230510648075540558e-01
1.384576597211331084e+00
1.846102129615108112e+00
2.307627662018885140e+00
2.769153194422662168e+00
3.230678726826439195e+00
3.692204259230216223e+00
4.153729791633993251e+00
4.615255324037770279e+00
5.076780856441547307e+00
5.538306388845324335e+00
5.999831921249101363e+00
6.461357453652878391e+00
6.922882986056655419e+00
7.384408518460432447e+00
7.845934050864209475e+00
8.307459583267986503e+00
8.768985115671764419e+00
9.230510648075540558e+00
9.692036180479316698e+00
1.015356171288309461e+01
1.061508724528687253e+01
1.107661277769064867e+01
1.153813831009442481e+01
1.199966384249820273e+01
1.246118937490198064e+01
1.292271490730575678e+01
1.338424043970953292e+01
1.384576597211331084e+01
1.430729150451708875e+01
1.476881703692086489e+01
1.523034256932464103e+01
1.569186810172841895e+01
1.615339363413219687e+01
1.661491916653597301e+01
1.707644469893974914e+01
1.753797023134352884e+01
1.799949576374730498e+01
1.846102129615108112e+01
1.892254682855485726e+01
1.938407236095863340e+01
1.984559789336241309e+01
2.030712342576618923e+01
2.076864895816996537e+01
2.123017449057374506e+01
2.169170002297752120e+01
2.215322555538129734e+01
2.261475108778507348e+01
